#PATH-POINTS-START Path
#PATH-POINTS-START Path
-108.657,46.098,80
-109.345,47.976,80
-110.011,49.862,80
-110.654,51.756,80
-111.271,53.658,80
-111.864,55.568,80
-112.434,57.485,80
-112.981,59.409,80
-113.505,61.339,80
-114.006,63.275,80
-114.484,65.217,80
-114.934,67.166,80
-115.36,69.12,80
-115.763,71.079,80
-116.144,73.042,80
-116.502,75.01,80
-116.835,76.982,80
-117.14,78.959,80
-117.423,80.938,80
-117.683,82.921,80
-117.922,84.907,80
-118.135,86.896,80
-118.321,88.887,80
-118.486,90.88,80
-118.629,92.875,80
-118.75,94.871,80
-118.842,96.869,80
-118.913,98.868,80
-118.962,100.867,80
-118.991,102.867,80
-118.992,104.867,80
-118.971,106.867,80
-118.93,108.866,80
-118.87,110.865,80
-118.779,112.863,80
-118.671,114.86,80
-118.544,116.856,80,270
-118.392,118.851,80
-119.878,119.313,80
-121.878,119.295,80
-123.877,119.276,80
-125.877,119.258,80
-127.877,119.239,80
-129.877,119.221,80
-131.877,119.202,80
-133.877,119.184,80
-135.877,119.165,80
-137.877,119.147,80
-139.877,119.128,80
-141.877,119.11,80
-143.877,119.091,80
-145.876,119.073,80
-147.876,119.054,80
-149.876,119.035,80
-151.876,119.017,80
-153.876,118.998,80
-155.876,118.98,80
-157.876,118.961,80
-159.876,118.943,80
-161.876,118.924,80
-163.876,118.906,80
-165.876,118.887,80
-167.876,118.869,80
-169.875,118.824,80,270
-171.874,118.763,80
-173.873,118.697,80
-175.872,118.625,80
-177.87,118.543,80
-179.867,118.439,80
-180.37,118.212,80
-178.371,118.152,80
-176.371,118.123,80
-174.371,118.106,80
-172.371,118.096,80
-170.371,118.09,80
-168.371,118.088,80
-166.371,118.089,80
-164.371,118.091,80
-162.371,118.096,80
-160.371,118.102,80
-158.371,118.11,80
-156.371,118.119,80
-154.371,118.13,80
-152.372,118.141,80
-150.372,118.153,80
-148.372,118.166,80
-146.372,118.18,80
-144.372,118.195,80
-142.372,118.21,80
-140.372,118.227,80
-138.372,118.243,80
-136.372,118.261,80
-134.372,118.279,80
-132.372,118.298,80
-130.372,118.318,80
-128.372,118.338,80
-126.372,118.358,80
-124.373,118.379,80
-122.373,118.401,80
-120.373,118.424,80
-118.373,118.447,80
-116.373,118.47,80
-114.373,118.494,80
-112.373,118.519,80
-110.374,118.544,80
-108.374,118.569,80
-106.374,118.596,80
-104.374,118.623,80
-102.374,118.65,80
-100.374,118.678,80
-98.375,118.707,80
-96.375,118.736,80
-94.375,118.766,80
-92.375,118.797,80
-90.376,118.828,80
-88.376,118.861,80
-86.376,118.893,80
-84.376,118.927,80
-82.377,118.961,80
-80.377,118.997,80
-78.377,119.033,80
-76.378,119.07,80
-74.378,119.108,80
-72.378,119.148,80
-70.379,119.188,80
-68.379,119.23,80
-66.38,119.273,80
-63.924,119.327,80,270
-63.924,119.327,0,270
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"path.jerryio v0.1","gc":{"robotWidth":11.811023622047244,"robotHeight":11.811023622047244,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":0.7874015748031495,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"ruPDLqmgFd","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"oUS8ixKQ1s","x":-50.07683999491405,"y":-6.870161843261064,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"POmZKqu9K7","x":-49.52735602963194,"y":-47.348813952376645,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"cs1AeVFXoM"},{"controls":[{"uid":"POmZKqu9K7","x":-49.52735602963194,"y":-47.348813952376645,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"FOmVWQO7tZ","x":-64.18026177048827,"y":-47.348813952376645,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"xIAVMMybC0"},{"controls":[{"uid":"FOmVWQO7tZ","x":-64.18026177048827,"y":-47.348813952376645,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"AlgOBdmRXf","x":-78.83316751134461,"y":-47.348813952376645,"lock":false,"visible":true,"__type":"control"},{"uid":"utvbwn0pAY","x":-43.39145175064835,"y":-47.6235559350177,"lock":false,"visible":true,"__type":"control"},{"uid":"a3LuDRAUO1","x":-24.06793230489407,"y":-47.348813952376645,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"mGNKKXhITo"},{"controls":[{"uid":"a3LuDRAUO1","x":-24.06793230489407,"y":-47.348813952376645,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"XT1cTjYyx4","x":-22.60264173080844,"y":-22.98835815820302,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"f3XuDpsLiy"},{"controls":[{"uid":"XT1cTjYyx4","x":-22.60264173080844,"y":-22.98835815820302,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"7YA58mvIQD","x":-14.360382251576768,"y":-15.47874396601415,"lock":false,"visible":true,"heading":45,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"qyfGAA12sZ"},{"controls":[{"uid":"7YA58mvIQD","x":-14.360382251576768,"y":-15.47874396601415,"lock":false,"visible":true,"heading":45,"__type":"end-point"},{"uid":"C0EWe2k3zt","x":-23.152125696090554,"y":-11.449194887278658,"lock":false,"visible":true,"__type":"control"},{"uid":"HrazeqLqeW","x":-49.71051735139264,"y":9.797518436963006,"lock":false,"visible":true,"__type":"control"},{"uid":"4MFhxKBDOD","x":-46.596774881460675,"y":46.979266754385925,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"tcR5pWbXpo"},{"controls":[{"uid":"4MFhxKBDOD","x":-46.596774881460675,"y":46.979266754385925,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"Afbfl2ZazC","x":-66.37819763161671,"y":46.796105432625225,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"BNEbo3Bmd6"},{"controls":[{"uid":"Afbfl2ZazC","x":-66.37819763161671,"y":46.796105432625225,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"hnWn4gNEMd","x":-85.24381377296923,"y":46.24662146734311,"lock":false,"visible":true,"__type":"control"},{"uid":"eEuXG4CWBX","x":-45.22306496825539,"y":46.521363449984165,"lock":false,"visible":true,"__type":"control"},{"uid":"NsHLit8jl1","x":-25.1669002354583,"y":46.979266754385925,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"8EFspthQRV"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":80},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"3GtgVHnfXA","lock":false,"visible":true}]}
